,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
3632,1,0,Doesn`t work for me,purcha fx speaker option rear speaker live room setup pretti straightforward user manual come speaker pretti selfexplanatori be not problem unfortun time use internet hous speaker drop sound tri chang frequenc wireless router speaker do not work reliabl typic work minut drop audio second annoy high hope give speaker brandnam manufactur,29,19,11,10,613,-0.2363,19,1.0,0.0,1,11.25,0,0,1,5.627450980392157,0
3633,2,0,I just don't know why,dog love bone rawhid chew pig ear -PRON- pick bone mouth drop second later would not touch again,8,6,3,4,156,0.4767,21,2.0,0.0,1,95.51,1,0,0,4.388888888888889,0
3634,4,0,Sound is great,problem tv buy black friday 2011 issu mention mount wall swivel sound great pictur sharp thought receiv compliment -PRON-,11,16,4,2,275,0.6705,14,4.333333333333333,-0.333333333333333,3,60.65,1,1,1,5.421052631578948,0
3635,2,1,Its Price Says it All,good purcha know -PRON- cheap do not expect materi fragil expect goodlook durabl oh well guess buy cheap,4,14,7,6,233,0.6124,21,3.5,-1.5,2,78.59,1,0,0,4.833333333333333,0
3636,1,0,soooooo bad!,guess -PRON- true pay for 12 megapixel expect good pictur -PRON- wor 6 megapixel kodak trust bell howel theyv long time should not have recommend camera anyon,8,14,5,4,287,0.7572,12,1.0,0.0,1,60.99,1,0,0,4.888888888888889,0
3637,2,0,too big,know sound funni honestli normal size head definit child size head adult thing big short set -PRON-,6,6,5,8,209,0.0,7,3.5,-1.5,2,88.06,0,0,1,4.882352941176471,0
3638,2,1,"With shipping, these were close to $1 each and ...",ship close 1 build kid -PRON- -PRON- attach string cone shape come flat,4,10,2,3,200,0.0,50,2.0,0.0,1,100.58,0,0,1,4.538461538461538,0
3639,1,0,Nothing,all know batteri oper similar product befor then work hum buzz bad all dead bug spend hour look like idiot swing thing around,8,9,3,6,238,-0.8625,7,1.0,0.0,1,73.51,0,0,1,4.478260869565218,0
3640,1,0,for kids,be not adult work wild need point north point north matter what should not wobbl indecis,4,9,1,7,171,0.0258,8,1.0,0.0,1,80.62,0,0,1,4.5625,0
3641,2,0,Chips Easily,plate super cute issu chip badli nick plate,4,5,1,4,112,0.7845,12,2.0,0.0,1,88.74,1,0,0,4.5,0
3642,1,0,embarrassing,excit work embarrass husband too,3,4,3,4,100,-0.296,12,1.0,0.0,1,49.48,0,0,1,5.6,0
3643,2,0,"Dream On Me 3"" Playard Mattress, White",hard bed mattress be not comfort move creak time child move qualiti product,6,5,3,3,129,-0.3632,38,2.0,0.0,1,75.2,0,0,1,4.846153846153846,0
3644,3,0,terrible graphics,recent purcha dsi xl want large screen soon return pixel terribl graphic be not worth price buy 3d xl today hesit get larg nintendo dsi xl,7,8,6,4,267,-0.0941,17,3.0,0.0,1,62.01,0,1,0,4.346153846153846,0
3645,2,0,Slow Beginning,season great plu lot feel forc -PRON- would watch onc,3,5,3,5,113,0.6249,14,2.0,0.0,1,103.63,1,0,0,4.4,0
3646,3,0,Good price but,cheap organ -PRON- small like be part tool accommod high rate call for,4,10,4,4,181,0.3612,14,3.0,0.0,1,92.12,1,1,1,4.461538461538462,0
3647,1,0,Umm,suppos use play drum break easili tap beat lightli cheap cheap be,4,9,2,7,156,0.34,3,1.0,0.0,1,93.14,1,0,0,4.5,0
3648,2,0,Not recommend with a dimmer,buy bulb low tri out tri thing differ lamp hous lamp onoff fixtur work well provid light lamp flicker hum lamp dimmer build in bulb flicker hum horribl hear hum entir room flicker like strobe light lamp set bright flicker hum stop recommend dimmer,24,20,8,9,573,0.6908,27,2.0,0.0,1,52.2,1,0,0,4.636363636363637,0
3649,1,0,nada,noth nada zilch zip zero give fair shake fail prove use time,4,4,2,3,124,-0.4404,4,1.0,0.0,1,93.14,0,0,1,4.083333333333333,0
3650,2,0,Doesn' t read my discs and doesn' t connect to WIFI,pro notic devic relat design look fabul live room howev encount difficulti make work refus read disc thought problem buy new bluray one didn t work either also refus connect home wifi return product soon receiv new one let know work,17,22,10,6,447,-0.4019,51,4.25,-2.25,4,38.32,0,0,1,4.682926829268292,0
3651,1,0,Very bad!,lot improv penthi stop function 10 minif make good import -PRON- will good idea choic penim sad choicei buy risk,10,12,8,3,263,-0.1531,9,1.0,0.0,1,76.56,0,0,1,4.65,0
3652,4,0,so awesome,son absolut love thi tell awesom do not wear 3d glass 3d son buy lot game make like more,5,9,5,5,190,0.7717,10,4.0,0.0,1,86.03,1,1,1,3.6842105263157894,0
3653,4,0,Daughter plays it all the time,play day year ago grow game depth like old friend pop give run through,6,8,5,5,198,0.7964,30,4.0,0.0,1,108.03,1,1,1,4.071428571428571,0
3654,1,1,Don't bother wasting your money,son disappoint watch indic water resist take shower water get feel like go to fall apart hand do not buy be not work properli either return -PRON-,7,11,5,5,239,0.4588,31,1.0,0.0,1,60.99,1,0,0,4.444444444444445,0
3655,4,1,"easy and fun, no complain!",get pul googl tv week tune ir blaster control direct tv box work great mayb lucki do not experi problem describ review pul volum control amaz love prime time app show kind live tv program pictur easi find showsbtw hear hisen befor googl find tv 40 smart tv walmart look nice anybodi experi tv good qualiti smart good,20,19,18,8,544,0.9798,26,4.0,0.0,2,37.99,1,1,1,4.4655172413793105,0
3656,4,0,>> Get What You Pay For <<,pay watch fun last long kid go want anyway good buy though,4,7,2,4,127,0.7269,26,4.0,0.0,1,101.6,1,1,1,3.9166666666666665,0
3657,4,0,Best watch ever!!,buy watch 12 year ago origin batteri good watch own,3,4,2,3,102,0.4404,17,4.0,0.0,2,95.17,1,1,1,4.2,0
3658,1,0,Horrible,own stream devic far wor use connect buffer time,4,7,3,3,128,0.0,8,1.0,0.0,2,87.72,0,0,1,4.444444444444445,0
3659,4,0,Awesome,game go awesom -PRON- be get pokemon white zekrom style compar black version comment reshiram good zekrom look stat -PRON- will reshiram better,7,11,7,4,257,0.7003,7,4.0,0.0,1,73.51,1,1,1,5.260869565217392,0
3660,1,0,Not as expected,buy offic room initi work good time start give hard time,4,7,3,1,118,0.3612,15,1.0,0.0,1,94.15,1,0,0,4.181818181818182,0
3661,1,0,Terrible,buy key hope get gbox work good gbox key in immedi short box start act funni return gbox matricom key terribl,7,11,4,5,217,0.7003,8,1.0,0.0,2,67.08,1,0,0,4.238095238095238,0
3662,4,0,Nice picture,good pictur port need have not tri build stream can not comment that,3,7,3,5,129,0.4404,12,4.0,0.0,2,92.12,1,1,1,4.3076923076923075,0
3663,3,0,too large,watch uncomfort huge follow current trend larg stylish larg heavi uncomfort daili wear use have own worn seiko dive watch year comfort watch and wear -PRON- return -PRON-,8,12,8,7,292,0.3818,9,3.0,0.0,1,68.44,1,1,1,5.107142857142857,0
3664,1,0,Interfers with my WiFi,great hope wireless speaker work principl shut wireless network speaker near laptop lan drop complet speaker useless -PRON-,7,8,8,3,230,0.4767,22,1.0,0.0,1,53.21,1,0,0,5.888888888888889,0
3665,1,0,Not the best out here,high grade plastic like -PRON- have see hold clasp break easi these care cord easili wrap kid neck,7,7,3,5,184,0.6908,21,1.0,0.0,1,95.51,1,0,0,4.5,0
3666,1,0,Awful Trash,aw movi terribl plot lack of corni fight scene recommend watch movi all anyon give star low rate here low rate give that horribl,11,11,5,7,275,-0.6808,11,1.0,0.0,1,72.5,0,0,1,4.375,0
3667,4,0,Very reliable but a bit heavy,daili commut bring umbrella -PRON- weather ridicul unpredict work -PRON- -PRON- sturdi -PRON- have 3 year now color fade have not develop rust yet -PRON- easi use click openclo bit heavi though,9,13,7,11,323,0.0,29,4.75,-0.75,4,64.38,0,1,0,5.0625,0
3668,1,0,Save your plants the pain.,think -PRON- would plant favour wrong poor plant die day thi,4,7,4,1,108,-0.802,26,1.0,0.0,1,111.07,0,0,1,4.545454545454546,0
3669,3,0,Mic is good minus the cable,mic good qualiti cabl great need replac el actual order differ cabl becasu feedback,7,5,4,3,177,0.7906,27,3.0,0.0,1,31.89,1,1,1,5.0,0
3670,3,0,Cleaning well,microfib clean towel great job treat paint sufac great care howev wear fast mybe wrong clioth do not resist 23 clean,9,9,4,6,227,0.9468,13,3.0,0.0,1,75.54,1,1,1,4.571428571428571,0
3671,1,0,I can't believe it was this bad...,go ahead get tv bedroom expect qualiti tv price great excit do not longbr br the resolut subpar sound absolut horribl phone speaker sound good tv do tri deal couldntbr br i research time settl littl confid withbr br so glad find good tv happy expect continu have month nowbr br if want sure -PRON- get qualiti tv check amazon 62 httpamznto1nf1thebr br if decid want rout -PRON- be glad help one,25,40,14,14,851,0.9811,34,1.0,0.0,1,15.32,1,0,0,4.486111111111111,0
3672,1,0,Watch out with this!!! READ THIS BEFORE YOU BUY!!!!,get camera hope would not upgrad year ton plan could not wait start -PRON- sadli be not abl want expect main issu first 9 10 shot take pictur do not focu correctli think wrong come find out peopl issu research onlin also use camera randomli turn warn everbr br after deal issu research find camera know would not issu with luckili find great camera absolut love pictur come nearli perfect love way interfac set up user friendli have not find singl thing complain month possiblebr br if want great camera count on amazon 62 httpamznto1oapqk7br br i hope -PRON- be abl make mistak good camera place,35,59,17,25,1189,0.9757,51,1.0,0.0,1,-19.2,1,0,0,4.632075471698113,0
3673,4,0,Nice to have the new things first but.,"jump gun 4k tv ye pictur pretti ye get fanci look -PRON- boil -PRON- "" high definit tv bare notic differ while buy good buy differ compar 1080p set home set up mehbr for price pay buy 3 1080p lead tv new stuff first halt give 5 star price capabl far term 4k content time be pretti non exist hey get brag right",24,22,13,12,645,0.0258,38,4.0,0.0,1,42.39,0,1,0,3.9206349206349205,0
3674,4,0,great sound quality,great pictur tweak match prefer surpris great sound qualiti well differ eq option price good qualiti pictur custom option,9,7,8,4,250,0.9217,19,4.0,0.0,2,52.19,1,1,1,5.421052631578948,0
3675,3,0,jack,eventu get remov anyth thing do not like -PRON- tight zipper will not stay complet down,3,9,1,9,151,-0.2755,4,3.0,0.0,1,80.62,0,1,0,4.5,0
3676,4,0,Cheap alternative,zoom h1 great record job great look altern like zoom h4n pricey -PRON- have documentari video captur rich qualiti sound -PRON- worth 99,7,10,5,2,229,0.9451,17,4.0,0.0,2,73.51,1,1,1,4.913043478260869,0
3677,2,0,poor quality,complet disappoint product return one i think damag replac come in bad appar think damag poor qualiti product recommend purcha thi,7,12,4,8,278,-0.7783,12,2.0,0.0,1,41.7,0,0,1,5.238095238095238,0
3678,4,0,Beautiful,watch beauti love sight howev get white hand easili read time constantli turn watch angl hand annoy watch sadli send back color problem,10,16,5,10,330,0.7184,9,4.0,0.0,1,73.51,1,1,1,4.913043478260869,0
3679,4,0,more suitable for travel.,all tote larg suitabl travel read dimen surpris size bag lot extra use gift friend small busi carri sampl tote,12,10,7,6,274,0.7269,25,4.0,0.0,1,68.1,1,1,1,4.55,0
3680,4,1,Great Value,charg station perfect far 2 wireless control 3 recharg batteri pack permit cycl batteri pack need fulli charg,6,8,5,6,206,0.5719,11,4.0,0.0,2,61.67,1,1,1,5.111111111111111,0
3681,1,0,An Obvious knock-off of the Original McPolo's BabySoft Bib,great 5star product obviou knockoff origin mcpolo babysoft bibbr br thi brave seller do not care violat copyright infring trademark patent protect weari offer knockoff product highli acclaim mcpolo babysoft bib qualiti product amazon parent awar of that casual drive red light speak borrow product imag put logo call own sorri be steal broad daylight that languag use describ product obviou copi origin version imagin enthusiasm belief push knockoff product want sale sale sale thing swallow final nail coffin brave borrow mcpolo custom product review door amazon wordforword fabric entir custom review entri 5star gut stomach condon blatant busi misconduct way amazon nose wonder do not action seller honest sorri buy product price fair competit ok much inyourfac uneth total unamerican,55,48,34,26,1465,0.9483,58,1.0,0.0,1,-59.81,1,0,0,5.512396694214876,0
3682,2,1,product did not arrive as described,-PRON- be impress pay bit royal blue cool ice pack come ice pack husband like cooler need purchas ice pack,10,8,5,2,198,0.743,35,2.0,0.0,1,76.56,1,0,0,4.35,0
3683,2,0,very disappointed,extrem delic think packag correctli arriv break do not look like pictur,2,7,2,6,135,-0.2755,17,2.0,0.0,1,67.76,0,0,1,5.0,0
3684,1,0,Sad,-PRON- have own samsung product past love -PRON- howev camera take poor qualiti photo,5,4,3,2,113,0.2732,3,1.0,0.0,1,65.73,1,0,0,5.142857142857143,0
3685,1,1,Nightmare Ink - Dries Out Way Too Fast,-PRON- be upset buy februari print 510 coupon week shop addit print singl label -PRON- request refil 423 veri wrong here -PRON- have order ink cartridg dri quick -PRON- have request refund will not money back -PRON- tell file claim manufactur make skeptic -PRON- befor,12,23,9,13,465,-0.765,38,1.0,0.0,1,42.72,0,0,1,4.977777777777778,0
3686,1,0,Broke 2 times in a row,kit purchas work 1 day second day hear slow pul nois return kit replac arriv 10 daysbr br the replac work hour quit pul nois return refund,11,12,4,7,307,0.0,22,1.0,0.0,1,69.45,0,0,1,4.148148148148148,0
3687,1,0,uncomfortable,think awesom accessori have good -PRON- actual pretti uncomfort wear,2,6,2,3,123,0.4404,13,1.0,0.0,1,44.41,1,0,0,5.9,0
3688,4,0,Cant catch this mouse!,great mous price expen anyth love featur ha use alot onlin game -PRON- be plea mous pretti comfort,7,6,6,4,191,0.9217,22,4.5,-0.5,4,78.59,1,1,1,4.5,0
3689,4,0,Nice Graphics,graphic nice onlin pretti decent custom car though new ps4 fun play cop fairli easi racer tough especi crash arrest lose point line play fun also,9,11,10,8,267,0.7096,13,4.0,0.0,1,62.01,1,1,1,4.615384615384615,0
3690,2,0,Thought this would be better,teflon sheet snot good advertis stick heat happi go throw out,3,7,2,4,139,0.4404,28,2.0,0.0,1,85.69,1,0,0,4.636363636363637,0
3691,1,1,Terrible stuffs,plate do not work well take larg time tri assembl togeth break reason,4,6,2,3,120,-0.2057,15,1.0,0.0,1,83.66,0,0,1,4.384615384615385,0
3692,4,0,Nice wallet for the price,year buy wallet like holland from great final abl buy countri,3,5,3,2,128,0.765,25,4.0,0.0,1,77.23,1,1,1,4.636363636363637,0
3693,1,0,1 Star,bad qualiti 1 4 work time take box spend 1088 1 flashlight want money can not bother time effort return -PRON- pay for,8,11,3,5,230,-0.3744,6,1.0,0.0,1,73.51,0,0,1,4.173913043478261,0
3694,1,0,Draining required and hardly cools,failur overal use 300 squar foot room run 6 hour cool drain day use hope for connect hose window setup huge annoy,12,10,3,5,271,0.5574,34,1.0,0.0,1,74.53,1,0,0,4.181818181818182,0
3695,1,0,bad charger..,charger shelf life short batteri -PRON- mean charg time tri charg -PRON- light come on okay mayb need batteri charg dice okay mayb need batteri work nope tri again,9,14,3,4,275,0.4215,13,2.5,-1.5,2,84.34,1,0,0,4.655172413793103,0
3696,4,0,Hdmi wire that makes your screen 2x hd,-PRON- be screen play hd qualiti movi seemingli wrong wire make screen look like updat screen year,8,9,5,1,172,0.2023,38,4.0,0.0,1,88.06,1,1,1,4.823529411764706,0
3697,4,0,Products are great!,plenti room pack shoe pant shirt short necess 4 day trip roller pull handl handi easi unpack stuff hotel dresser iron hang dress shirt throw duffel bed corner way,21,9,5,3,317,0.0,19,2.5,1.5,2,67.42,0,1,0,4.620689655172414,0
3698,4,0,Superb!,thi daughter plea pack -PRON- qualiti zipper clasp metal leather solid piec patch work handl strongth qualiti superb,10,8,7,2,216,0.6908,7,4.0,0.0,1,53.21,1,1,1,5.5,0
3699,4,0,Good watch,awar cheap price websit consum check good rate offer site purcha from deliv good fail custom servic simpli world,10,10,6,2,267,0.3182,10,3.5,0.5,2,69.11,1,1,1,4.947368421052632,0
3700,2,0,couldn't find them in store,dog love treat smell good -PRON- have tri differ store can not find anywher bad market dept read review mayb start carri again -PRON- be disappoint longer buy treat,6,13,5,9,274,0.9127,27,2.0,0.0,1,75.88,1,0,0,4.689655172413793,0
3701,4,1,It's alright for a Chine's mechanical watch,great look watch price bottom watch fairli thick do not notic pictur side look like cheap plastic band good look stiff lucki get russian mechan watch good band run fast reason buy one get -PRON- do not wound think broken fall ground tap -PRON- start move all great look littl thickmor cm,16,24,15,15,555,0.9587,43,4.0,0.0,1,52.54,1,1,1,4.538461538461538,0
3702,3,0,Not A Fan Anymore,samsung fan look switch eventu get lemon coupl month tv die need take warranti repair shop like pictur hear great thing brand tri board 4634,12,19,3,5,328,0.6124,17,3.0,0.0,1,71.48,1,1,1,4.64,0
